city,time,latitude,longitude,timezone,temperature_c,humidity_pct,feels_like_c,precip_probability_pct,precipitation_mm,rain,weather_code,cloud_cover,wind_speed_kmh,date,hour,day_of_week,is_raining,temperature_difference,is_hot,weather_description
Pasig City,2026-09-23 20:00:00,14.586995,121.08635,Asia/Manila,24.3,98,30.1,90,0.4,0.4,51,98,1.2,2026-09-23,20,Wednesday,True,-5.800000000000001,False,Light drizzle
Pasig City,2026-09-23 21:00:00,14.586995,121.08635,Asia/Manila,24.3,99,30.3,73,0.1,0.1,51,99,0.6,2026-09-23,21,Wednesday,True,-6.0,False,Light drizzle
Pasig City,2026-09-23 22:00:00,14.586995,121.08635,Asia/Manila,24.4,98,29.9,50,0.0,0.0,3,98,3.9,2026-09-23,22,Wednesday,False,-5.5,False,Overcast
Pasig City,2026-09-23 23:00:00,14.586995,121.08635,Asia/Manila,24.3,98,29.5,31,0.0,0.0,3,96,5.4,2026-09-23,23,Wednesday,False,-5.199999999999999,False,Overcast
Pasig City,2026-09-24 00:00:00,14.586995,121.08635,Asia/Manila,24.1,97,29.1,22,0.0,0.0,2,69,6.0,2026-09-24,0,Thursday,False,-5.0,False,Partly cloudy
Pasig City,2026-09-24 01:00:00,14.586995,121.08635,Asia/Manila,24.0,97,29.2,18,0.0,0.0,3,86,4.5,2026-09-24,1,Thursday,False,-5.199999999999999,False,Overcast
Pasig City,2026-09-24 02:00:00,14.586995,121.08635,Asia/Manila,24.0,98,29.5,16,0.0,0.0,2,73,2.5,2026-09-24,2,Thursday,False,-5.5,False,Partly cloudy
Pasig City,2026-09-24 03:00:00,14.586995,121.08635,Asia/Manila,23.8,99,29.3,15,0.0,0.0,2,72,2.0,2026-09-24,3,Thursday,False,-5.5,False,Partly cloudy
Pasig City,2026-09-24 04:00:00,14.586995,121.08635,Asia/Manila,23.7,99,29.2,16,0.0,0.0,2,74,1.4,2026-09-24,4,Thursday,False,-5.5,False,Partly cloudy
Pasig City,2026-09-24 05:00:00,14.586995,121.08635,Asia/Manila,23.8,98,29.4,16,0.0,0.0,2,77,1.3,2026-09-24,5,Thursday,False,-5.599999999999998,False,Partly cloudy
Pasig City,2026-09-24 06:00:00,14.586995,121.08635,Asia/Manila,24.5,95,30.1,12,0.0,0.0,3,83,1.5,2026-09-24,6,Thursday,False,-5.600000000000001,False,Overcast
Pasig City,2026-09-24 07:00:00,14.586995,121.08635,Asia/Manila,25.5,91,31.2,7,0.0,0.0,3,90,1.9,2026-09-24,7,Thursday,False,-5.699999999999999,False,Overcast
Pasig City,2026-09-24 08:00:00,14.586995,121.08635,Asia/Manila,26.6,86,32.3,4,0.0,0.0,3,88,2.1,2026-09-24,8,Thursday,False,-5.699999999999996,False,Overcast
Pasig City,2026-09-24 09:00:00,14.586995,121.08635,Asia/Manila,27.9,80,33.8,1,0.1,0.1,51,66,2.0,2026-09-24,9,Thursday,True,-5.899999999999999,False,Light drizzle
Pasig City,2026-09-24 10:00:00,14.586995,121.08635,Asia/Manila,29.4,74,36.5,0,0.1,0.1,51,35,1.8,2026-09-24,10,Thursday,True,-7.100000000000001,False,Light drizzle
Pasig City,2026-09-24 11:00:00,14.586995,121.08635,Asia/Manila,30.4,71,38.4,6,0.1,0.1,51,21,1.4,2026-09-24,11,Thursday,True,-8.0,False,Light drizzle
Pasig City,2026-09-24 12:00:00,14.586995,121.08635,Asia/Manila,30.9,70,40.0,24,0.3,0.1,51,40,0.9,2026-09-24,12,Thursday,True,-9.100000000000001,False,Light drizzle
Pasig City,2026-09-24 13:00:00,14.586995,121.08635,Asia/Manila,30.8,71,39.5,49,0.3,0.1,95,75,1.0,2026-09-24,13,Thursday,True,-8.7,False,Thunderstorm
Pasig City,2026-09-24 14:00:00,14.586995,121.08635,Asia/Manila,30.2,74,37.7,69,0.3,0.1,95,100,1.9,2026-09-24,14,Thursday,True,-7.5000000000000036,False,Thunderstorm
Pasig City,2026-09-24 15:00:00,14.586995,121.08635,Asia/Manila,28.6,80,34.6,81,6.0,1.2,96,100,3.6,2026-09-24,15,Thursday,True,-6.0,False,Thunderstorm with hail
Pasig City,2026-09-24 16:00:00,14.586995,121.08635,Asia/Manila,26.3,90,31.8,89,6.0,1.2,95,99,5.9,2026-09-24,16,Thursday,True,-5.5,False,Thunderstorm
Pasig City,2026-09-24 17:00:00,14.586995,121.08635,Asia/Manila,24.7,97,29.8,92,6.0,1.2,95,92,7.1,2026-09-24,17,Thursday,True,-5.100000000000001,False,Thunderstorm
Pasig City,2026-09-24 18:00:00,14.586995,121.08635,Asia/Manila,24.3,99,29.7,90,1.5,0.9,80,85,5.4,2026-09-24,18,Thursday,True,-5.399999999999999,False,Slight rain showers
Pasig City,2026-09-24 19:00:00,14.586995,121.08635,Asia/Manila,24.6,98,30.4,83,1.5,0.9,80,76,2.7,2026-09-24,19,Thursday,True,-5.799999999999997,False,Slight rain showers
Pasig City,2026-09-24 20:00:00,14.586995,121.08635,Asia/Manila,24.8,97,30.7,73,1.5,0.9,80,67,2.1,2026-09-24,20,Thursday,True,-5.899999999999999,False,Slight rain showers
Pasig City,2026-09-24 21:00:00,14.586995,121.08635,Asia/Manila,24.6,97,30.6,59,0.0,0.0,2,57,1.7,2026-09-24,21,Thursday,False,-6.0,False,Partly cloudy
Pasig City,2026-09-24 22:00:00,14.586995,121.08635,Asia/Manila,24.4,98,30.1,43,0.0,0.0,1,48,2.7,2026-09-24,22,Thursday,False,-5.700000000000003,False,Mainly clear
Pasig City,2026-09-24 23:00:00,14.586995,121.08635,Asia/Manila,24.2,98,29.6,31,0.0,0.0,1,45,4.1,2026-09-24,23,Thursday,False,-5.400000000000002,False,Mainly clear
Pasig City,2026-09-25 00:00:00,14.586995,121.08635,Asia/Manila,24.1,99,29.4,28,0.0,0.0,2,54,4.2,2026-09-25,0,Friday,False,-5.299999999999997,False,Partly cloudy
Pasig City,2026-09-25 01:00:00,14.586995,121.08635,Asia/Manila,24.0,99,29.3,29,0.0,0.0,2,68,3.8,2026-09-25,1,Friday,False,-5.300000000000001,False,Partly cloudy
Pasig City,2026-09-25 02:00:00,14.586995,121.08635,Asia/Manila,23.9,99,29.2,29,0.0,0.0,2,77,3.4,2026-09-25,2,Friday,False,-5.300000000000001,False,Partly cloudy
Pasig City,2026-09-25 03:00:00,14.586995,121.08635,Asia/Manila,23.7,99,28.9,25,0.0,0.0,2,76,3.6,2026-09-25,3,Friday,False,-5.199999999999999,False,Partly cloudy
Pasig City,2026-09-25 04:00:00,14.586995,121.08635,Asia/Manila,23.5,98,28.5,19,0.0,0.0,2,69,4.1,2026-09-25,4,Friday,False,-5.0,False,Partly cloudy
Pasig City,2026-09-25 05:00:00,14.586995,121.08635,Asia/Manila,23.7,97,28.6,14,0.0,0.0,2,59,4.3,2026-09-25,5,Friday,False,-4.900000000000002,False,Partly cloudy
Pasig City,2026-09-25 06:00:00,14.586995,121.08635,Asia/Manila,24.3,95,29.5,9,0.0,0.0,1,44,4.0,2026-09-25,6,Friday,False,-5.199999999999999,False,Mainly clear
Pasig City,2026-09-25 07:00:00,14.586995,121.08635,Asia/Manila,25.3,92,30.9,5,0.0,0.0,1,27,3.4,2026-09-25,7,Friday,False,-5.599999999999998,False,Mainly clear
Pasig City,2026-09-25 08:00:00,14.586995,121.08635,Asia/Manila,26.5,88,32.3,4,0.0,0.0,0,16,2.7,2026-09-25,8,Friday,False,-5.799999999999997,False,Clear sky
Pasig City,2026-09-25 09:00:00,14.586995,121.08635,Asia/Manila,27.9,80,33.9,7,0.0,0.0,0,16,1.1,2026-09-25,9,Friday,False,-6.0,False,Clear sky
Pasig City,2026-09-25 10:00:00,14.586995,121.08635,Asia/Manila,29.5,72,36.5,13,0.0,0.0,1,23,1.5,2026-09-25,10,Friday,False,-7.0,False,Mainly clear
Pasig City,2026-09-25 11:00:00,14.586995,121.08635,Asia/Manila,30.7,66,38.2,20,0.0,0.0,1,30,2.5,2026-09-25,11,Friday,False,-7.5000000000000036,False,Mainly clear
Pasig City,2026-09-25 12:00:00,14.586995,121.08635,Asia/Manila,31.6,63,39.6,29,0.2,0.1,51,35,1.7,2026-09-25,12,Friday,True,-8.0,False,Light drizzle
Pasig City,2026-09-25 13:00:00,14.586995,121.08635,Asia/Manila,32.1,61,40.3,40,0.2,0.1,51,40,0.0,2026-09-25,13,Friday,True,-8.199999999999996,False,Light drizzle
Pasig City,2026-09-25 14:00:00,14.586995,121.08635,Asia/Manila,32.0,62,39.1,51,0.2,0.1,51,44,1.8,2026-09-25,14,Friday,True,-7.100000000000001,False,Light drizzle
Pasig City,2026-09-25 15:00:00,14.586995,121.08635,Asia/Manila,30.7,68,36.3,63,2.4,0.5,95,48,3.3,2026-09-25,15,Friday,True,-5.599999999999998,False,Thunderstorm
Pasig City,2026-09-25 16:00:00,14.586995,121.08635,Asia/Manila,28.7,78,34.3,76,2.4,0.5,95,50,4.8,2026-09-25,16,Friday,True,-5.599999999999998,False,Thunderstorm
Pasig City,2026-09-25 17:00:00,14.586995,121.08635,Asia/Manila,27.0,87,32.6,84,2.4,0.5,80,52,5.6,2026-09-25,17,Friday,True,-5.600000000000001,False,Slight rain showers
Pasig City,2026-09-25 18:00:00,14.586995,121.08635,Asia/Manila,26.0,92,31.8,84,1.4,0.5,80,51,4.8,2026-09-25,18,Friday,True,-5.800000000000001,False,Slight rain showers
Pasig City,2026-09-25 19:00:00,14.586995,121.08635,Asia/Manila,25.4,94,31.3,80,1.4,0.5,80,49,3.2,2026-09-25,19,Friday,True,-5.900000000000002,False,Slight rain showers
Pasig City,2026-09-25 20:00:00,14.586995,121.08635,Asia/Manila,25.0,96,30.9,73,1.4,0.5,80,48,2.3,2026-09-25,20,Friday,True,-5.899999999999999,False,Slight rain showers
Pasig City,2026-09-25 21:00:00,14.586995,121.08635,Asia/Manila,24.7,98,30.7,65,0.0,0.0,1,48,2.5,2026-09-25,21,Friday,False,-6.0,False,Mainly clear
Pasig City,2026-09-25 22:00:00,14.586995,121.08635,Asia/Manila,24.7,98,30.5,55,0.0,0.0,1,48,3.5,2026-09-25,22,Friday,False,-5.800000000000001,False,Mainly clear
Pasig City,2026-09-25 23:00:00,14.586995,121.08635,Asia/Manila,24.6,99,30.4,45,0.0,0.0,2,50,3.8,2026-09-25,23,Friday,False,-5.799999999999997,False,Partly cloudy
Pasig City,2026-09-26 00:00:00,14.586995,121.08635,Asia/Manila,24.5,99,30.3,33,0.0,0.0,2,53,3.1,2026-09-26,0,Saturday,False,-5.800000000000001,False,Partly cloudy
Pasig City,2026-09-26 01:00:00,14.586995,121.08635,Asia/Manila,24.3,99,30.1,21,0.0,0.0,2,56,2.2,2026-09-26,1,Saturday,False,-5.800000000000001,False,Partly cloudy
Pasig City,2026-09-26 02:00:00,14.586995,121.08635,Asia/Manila,24.1,99,29.9,14,0.0,0.0,2,63,1.7,2026-09-26,2,Saturday,False,-5.799999999999997,False,Partly cloudy
Pasig City,2026-09-26 03:00:00,14.586995,121.08635,Asia/Manila,23.8,100,29.3,18,0.0,0.0,2,78,2.2,2026-09-26,3,Saturday,False,-5.5,False,Partly cloudy
Pasig City,2026-09-26 04:00:00,14.586995,121.08635,Asia/Manila,23.5,100,28.8,28,0.0,0.0,3,95,3.1,2026-09-26,4,Saturday,False,-5.300000000000001,False,Overcast
Pasig City,2026-09-26 05:00:00,14.586995,121.08635,Asia/Manila,23.6,99,28.8,34,0.0,0.0,3,100,3.6,2026-09-26,5,Saturday,False,-5.199999999999999,False,Overcast
Pasig City,2026-09-26 06:00:00,14.586995,121.08635,Asia/Manila,25.3,94,31.3,30,0.0,0.0,1,36,1.5,2026-09-26,6,Saturday,False,-6.0,False,Mainly clear
Pasig City,2026-09-26 07:00:00,14.586995,121.08635,Asia/Manila,25.8,92,31.8,22,0.0,0.0,1,29,1.3,2026-09-26,7,Saturday,False,-6.0,False,Mainly clear
Pasig City,2026-09-26 08:00:00,14.586995,121.08635,Asia/Manila,26.4,89,32.5,16,0.0,0.0,1,24,1.1,2026-09-26,8,Saturday,False,-6.100000000000001,False,Mainly clear
Pasig City,2026-09-26 09:00:00,14.586995,121.08635,Asia/Manila,27.2,84,33.7,16,0.0,0.0,1,22,1.0,2026-09-26,9,Saturday,False,-6.5000000000000036,False,Mainly clear
Pasig City,2026-09-26 10:00:00,14.586995,121.08635,Asia/Manila,28.4,79,36.0,18,0.0,0.0,1,21,1.6,2026-09-26,10,Saturday,False,-7.600000000000001,False,Mainly clear
Pasig City,2026-09-26 11:00:00,14.586995,121.08635,Asia/Manila,29.6,74,37.8,21,0.0,0.0,1,21,2.7,2026-09-26,11,Saturday,False,-8.199999999999996,False,Mainly clear
Pasig City,2026-09-26 12:00:00,14.586995,121.08635,Asia/Manila,30.7,69,39.0,25,0.0,0.0,1,22,3.9,2026-09-26,12,Saturday,False,-8.3,False,Mainly clear
Pasig City,2026-09-26 13:00:00,14.586995,121.08635,Asia/Manila,31.5,66,39.4,31,0.0,0.0,1,23,4.7,2026-09-26,13,Saturday,False,-7.899999999999999,False,Mainly clear
Pasig City,2026-09-26 14:00:00,14.586995,121.08635,Asia/Manila,31.8,65,39.0,37,0.0,0.0,1,24,4.9,2026-09-26,14,Saturday,False,-7.199999999999999,False,Mainly clear
Pasig City,2026-09-26 15:00:00,14.586995,121.08635,Asia/Manila,31.5,66,37.2,45,0.1,0.1,51,26,4.5,2026-09-26,15,Saturday,True,-5.700000000000003,False,Light drizzle
Pasig City,2026-09-26 16:00:00,14.586995,121.08635,Asia/Manila,30.7,69,36.4,54,0.1,0.1,51,28,3.5,2026-09-26,16,Saturday,True,-5.699999999999999,False,Light drizzle
Pasig City,2026-09-26 17:00:00,14.586995,121.08635,Asia/Manila,29.5,74,35.4,62,0.1,0.1,51,31,2.3,2026-09-26,17,Saturday,True,-5.899999999999999,False,Light drizzle
Pasig City,2026-09-26 18:00:00,14.586995,121.08635,Asia/Manila,28.3,79,34.3,69,0.1,0.1,51,34,1.3,2026-09-26,18,Saturday,True,-5.9999999999999964,False,Light drizzle
Pasig City,2026-09-26 19:00:00,14.586995,121.08635,Asia/Manila,27.1,85,33.2,76,0.1,0.1,51,36,1.4,2026-09-26,19,Saturday,True,-6.100000000000001,False,Light drizzle
Pasig City,2026-09-26 20:00:00,14.586995,121.08635,Asia/Manila,26.3,89,32.3,78,0.1,0.1,51,38,2.1,2026-09-26,20,Saturday,True,-5.9999999999999964,False,Light drizzle
Pasig City,2026-09-26 21:00:00,14.586995,121.08635,Asia/Manila,25.8,92,31.7,74,0.0,0.0,1,39,2.6,2026-09-26,21,Saturday,False,-5.899999999999999,False,Mainly clear
Pasig City,2026-09-26 22:00:00,14.586995,121.08635,Asia/Manila,25.4,94,31.3,67,0.0,0.0,1,40,2.8,2026-09-26,22,Saturday,False,-5.900000000000002,False,Mainly clear
Pasig City,2026-09-26 23:00:00,14.586995,121.08635,Asia/Manila,25.1,96,31.1,58,0.0,0.0,1,40,3.1,2026-09-26,23,Saturday,False,-6.0,False,Mainly clear
